	index	score	token	token_str	sequence	sentence	model	dimension	pos_tag	rsv
18	18	0.008659500628709793	17806	fiel	este es mi alumno, desde que lo conozco siempre ha sido muy fiel.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	11
19	19	0.008571658283472061	30109	útil	este es mi alumno, desde que lo conozco siempre ha sido muy útil.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	10
20	20	0.008254359476268291	40786	rico	este es mi alumno, desde que lo conozco siempre ha sido muy rico.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	9
21	21	0.00764292199164629	18752	diferente	este es mi alumno, desde que lo conozco siempre ha sido muy diferente.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	8
22	22	0.0069031124003231525	11369	especial	este es mi alumno, desde que lo conozco siempre ha sido muy especial.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	7
23	23	0.006782583426684141	11799	conocido	este es mi alumno, desde que lo conozco siempre ha sido muy conocido.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	6
24	24	0.005666114389896393	47293	frío	este es mi alumno, desde que lo conozco siempre ha sido muy frío.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	5
25	25	0.005544934421777725	39226	excelente	este es mi alumno, desde que lo conozco siempre ha sido muy excelente.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	4
26	26	0.0054487320594489574	22354	rápido	este es mi alumno, desde que lo conozco siempre ha sido muy rápido.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	3
27	27	0.005096753593534231	14506	mucho	este es mi alumno, desde que lo conozco siempre ha sido muy mucho.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	RG	2
28	28	0.005079139955341816	35418	diverso	este es mi alumno, desde que lo conozco siempre ha sido muy diverso.	este es mi alumno, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	1
0	0	0.09603893756866455	7926	bien	este es mi vecino, desde que lo conozco siempre ha sido muy bien.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	RG	29
1	1	0.09584935009479523	16784	fuerte	este es mi vecino, desde que lo conozco siempre ha sido muy fuerte.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	28
2	2	0.06106242537498474	8288	popular	este es mi vecino, desde que lo conozco siempre ha sido muy popular.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	27
3	3	0.047610051929950714	7529	grande	este es mi vecino, desde que lo conozco siempre ha sido muy grande.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	26
4	4	0.04261161386966705	22294	buena	este es mi vecino, desde que lo conozco siempre ha sido muy buena.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	25
5	5	0.034266963601112366	8788	muy	este es mi vecino, desde que lo conozco siempre ha sido muy muy.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	RG	24
6	6	0.02956550382077694	30750	activo	este es mi vecino, desde que lo conozco siempre ha sido muy activo.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	23
7	7	0.029003087431192398	8285	importante	este es mi vecino, desde que lo conozco siempre ha sido muy importante.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	22
8	8	0.019176725298166275	36293	sensible	este es mi vecino, desde que lo conozco siempre ha sido muy sensible.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	21
9	9	0.0176234170794487	9418	poco	este es mi vecino, desde que lo conozco siempre ha sido muy poco.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	RG	20
10	10	0.014240255579352379	40786	rico	este es mi vecino, desde que lo conozco siempre ha sido muy rico.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	19
11	11	0.014213417656719685	26204	buen	este es mi vecino, desde que lo conozco siempre ha sido muy buen.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	18
12	12	0.012735904194414616	18015	pequeño	este es mi vecino, desde que lo conozco siempre ha sido muy pequeño.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	17
13	13	0.011398093774914742	17806	fiel	este es mi vecino, desde que lo conozco siempre ha sido muy fiel.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	16
14	14	0.011160548776388168	45580	feliz	este es mi vecino, desde que lo conozco siempre ha sido muy feliz.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	15
15	15	0.0107594458386302	30692	duro	este es mi vecino, desde que lo conozco siempre ha sido muy duro.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	14
16	16	0.0097839729860425	41661	triste	este es mi vecino, desde que lo conozco siempre ha sido muy triste.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	13
17	17	0.009063058532774448	10124	regular	este es mi vecino, desde que lo conozco siempre ha sido muy regular.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	12
18	18	0.007929992862045765	47293	frío	este es mi vecino, desde que lo conozco siempre ha sido muy frío.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	11
19	19	0.007322994992136955	18752	diferente	este es mi vecino, desde que lo conozco siempre ha sido muy diferente.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	10
20	20	0.007123377174139023	17329	difícil	este es mi vecino, desde que lo conozco siempre ha sido muy difícil.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	9
21	21	0.006822645198553801	13954	común	este es mi vecino, desde que lo conozco siempre ha sido muy común.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	8
22	22	0.006132986396551132	11799	conocido	este es mi vecino, desde que lo conozco siempre ha sido muy conocido.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	7
23	23	0.005903043784201145	14506	mucho	este es mi vecino, desde que lo conozco siempre ha sido muy mucho.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	RG	6
24	24	0.005774571094661951	30806	cercano	este es mi vecino, desde que lo conozco siempre ha sido muy cercano.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	5
25	25	0.0055079590529203415	48483	interesante	este es mi vecino, desde que lo conozco siempre ha sido muy interesante.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	4
26	26	0.005245280917733908	18878	humano	este es mi vecino, desde que lo conozco siempre ha sido muy humano.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	3
27	27	0.005039802752435207	35418	diverso	este es mi vecino, desde que lo conozco siempre ha sido muy diverso.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	2
28	28	0.004779906012117863	44973	bello	este es mi vecino, desde que lo conozco siempre ha sido muy bello.	este es mi vecino, desde que lo conozco siempre ha sido muy [MASK].	amine/bert-base-5lang-cased	male	AQ	1
0	0	0.018299126997590065	9370	él	lo describiría como él.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	29
1	1	0.009160769172012806	100	x	lo describiría como x.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	28
2	2	0.00815661996603012	49	d	lo describiría como D.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	27
3	3	0.006097374018281698	6579	un	lo describiría como un.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DI	26
4	4	0.004948198329657316	113	«	lo describiría como «.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	25
5	5	0.004517542198300362	92	p	lo describiría como p.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VMI	24
6	6	0.004169221501797438	8933	tal	lo describiría como tal.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	23
7	7	0.004031273070722818	15640	sr	lo describiría como Sr.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	22
8	8	0.003772678319364786	64	s	lo describiría como S.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	21
9	9	0.0037592104636132717	13614	cristo	lo describiría como Cristo.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	20
10	10	0.003722354769706726	22085	latín	lo describiría como latín.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	19
11	11	0.0036815046332776546	61	p	lo describiría como P.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	18
12	12	0.00357226119376719	11787	hijo	lo describiría como hijo.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	17
13	13	0.003369944868609309	79	c	lo describiría como c.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	16
14	14	0.003331573214381933	10694	otro	lo describiría como otro.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	15
15	15	0.0032661084551364183	72	[	lo describiría como [.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	14
16	16	0.0032220103312283754	6584	el	lo describiría como el.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DA	13
17	17	0.003183826105669141	6649	no	lo describiría como no.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RN	12
18	18	0.0031563090160489082	119	¹	lo describiría como ¹.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	11
19	19	0.0031539318151772022	10933	siguiente	lo describiría como siguiente.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	10
20	20	0.0031513250432908535	55	j	lo describiría como J.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	9
21	21	0.0030184490606188774	12654	resultado	lo describiría como resultado.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	8
22	22	0.0028383356984704733	107	¡	lo describiría como ¡.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	Faa	7
23	23	0.0028256780933588743	6623	al	lo describiría como al.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	SP	6
24	24	0.002814354607835412	74	]	lo describiría como ].	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	5
25	25	0.002798805246129632	7488	uno	lo describiría como uno.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	4
26	26	0.0027950028888881207	48	c	lo describiría como C.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	3
27	27	0.0027016359381377697	6914	este	lo describiría como este.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	2
28	28	0.0026634405367076397	13154	vocal	lo describiría como vocal.	lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	1
0	0	0.1470780372619629	9370	él	este es el chico, lo describiría como él.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	29
1	1	0.03909900411963463	8933	tal	este es el chico, lo describiría como tal.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	28
2	2	0.03446482494473457	6914	este	este es el chico, lo describiría como este.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	27
3	3	0.026757122948765755	11590	esto	este es el chico, lo describiría como esto.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	26
4	4	0.022813426330685616	107	¡	este es el chico, lo describiría como ¡.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	Fe	25
5	5	0.018460504710674286	8931	yo	este es el chico, lo describiría como yo.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	24
6	6	0.013183933682739735	7488	uno	este es el chico, lo describiría como uno.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	23
7	7	0.011725629679858685	8663	así	este es el chico, lo describiría como así.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	22
8	8	0.011270923539996147	47657	alguien	este es el chico, lo describiría como alguien.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	21
9	9	0.009323522448539734	9816	ella	este es el chico, lo describiría como ella.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	20
10	10	0.008337092585861683	6819	lo	este es el chico, lo describiría como lo.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	19
11	11	0.007647387683391571	10415	ellos	este es el chico, lo describiría como ellos.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	18
12	12	0.006886138115078211	13614	cristo	este es el chico, lo describiría como Cristo.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	17
13	13	0.006630923133343458	20538	eso	este es el chico, lo describiría como eso.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	16
14	14	0.005866984836757183	7574	esta	este es el chico, lo describiría como esta.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	15
15	15	0.005842055659741163	20453	éste	este es el chico, lo describiría como éste.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	14
16	16	0.005520546343177557	14673	hombre	este es el chico, lo describiría como hombre.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	13
17	17	0.005173773039132357	14345	algo	este es el chico, lo describiría como algo.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	12
18	18	0.005041404161602259	6885	ser	este es el chico, lo describiría como ser.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VSN	11
19	19	0.004782752133905888	9346	chi	este es el chico, lo describiría como chi.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	10
20	20	0.004768569488078356	8316	todo	este es el chico, lo describiría como todo.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	9
21	21	0.004619377199560404	16242	decir	este es el chico, lo describiría como decir.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VMN	8
22	22	0.0040359050035476685	10694	otro	este es el chico, lo describiría como otro.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	7
23	23	0.0035585674922913313	11673	sí	este es el chico, lo describiría como sí.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	6
24	24	0.0035180547274649143	7926	bien	este es el chico, lo describiría como bien.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	5
25	25	0.003363142255693674	11924	cosa	este es el chico, lo describiría como cosa.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	4
26	26	0.003332167863845825	26592	niño	este es el chico, lo describiría como niño.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	3
27	27	0.003216440323740244	6735	si	este es el chico, lo describiría como si.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	CS	2
28	28	0.0031701831612735987	44221	chica	este es el chico, lo describiría como chica.	este es el chico, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	1
0	0	0.07336480170488358	9370	él	este es mi padre, lo describiría como él.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	29
1	1	0.0368075929582119	8933	tal	este es mi padre, lo describiría como tal.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	28
2	2	0.025311771780252457	8950	padre	este es mi padre, lo describiría como padre.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	27
3	3	0.023767462000250816	14673	hombre	este es mi padre, lo describiría como hombre.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	26
4	4	0.02082117460668087	6914	este	este es mi padre, lo describiría como este.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	25
5	5	0.01566339284181595	18878	humano	este es mi padre, lo describiría como humano.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	24
6	6	0.014487223699688911	10106	hitler	este es mi padre, lo describiría como Hitler.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	23
7	7	0.013956177048385143	26592	niño	este es mi padre, lo describiría como niño.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	22
8	8	0.013254158198833466	10483	madre	este es mi padre, lo describiría como madre.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	21
9	9	0.010786833241581917	11787	hijo	este es mi padre, lo describiría como hijo.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	20
10	10	0.008952095173299313	6885	ser	este es mi padre, lo describiría como ser.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VSN	19
11	11	0.008291219361126423	8931	yo	este es mi padre, lo describiría como yo.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	18
12	12	0.007980963215231895	16287	dios	este es mi padre, lo describiría como Dios.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	17
13	13	0.00794889684766531	8316	todo	este es mi padre, lo describiría como todo.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	16
14	14	0.00784371979534626	14345	algo	este es mi padre, lo describiría como algo.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	15
15	15	0.007514690048992634	7488	uno	este es mi padre, lo describiría como uno.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	14
16	16	0.007470944430679083	47657	alguien	este es mi padre, lo describiría como alguien.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	13
17	17	0.0073516820557415485	19814	padre	este es mi padre, lo describiría como Padre.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	12
18	18	0.007144195958971977	13614	cristo	este es mi padre, lo describiría como Cristo.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	11
19	19	0.00614819535985589	10694	otro	este es mi padre, lo describiría como otro.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	10
20	20	0.005803002510219812	20538	eso	este es mi padre, lo describiría como eso.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	9
21	21	0.00547852274030447	11590	esto	este es mi padre, lo describiría como esto.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	8
22	22	0.004600100219249725	6579	un	este es mi padre, lo describiría como un.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DI	7
23	23	0.004441551864147186	113	«	este es mi padre, lo describiría como «.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	6
24	24	0.0043486072681844234	7926	bien	este es mi padre, lo describiría como bien.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	5
25	25	0.004215437453240156	8663	así	este es mi padre, lo describiría como así.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	4
26	26	0.004184544086456299	20453	éste	este es mi padre, lo describiría como éste.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	3
27	27	0.003970612306147814	18015	pequeño	este es mi padre, lo describiría como pequeño.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	2
28	28	0.0039021186530590057	107	¡	este es mi padre, lo describiría como ¡.	este es mi padre, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	Fe	1
0	0	0.05744902417063713	9370	él	este es mi hermano, lo describiría como él.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	29
1	1	0.038529302924871445	8933	tal	este es mi hermano, lo describiría como tal.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	28
2	2	0.015226658433675766	14673	hombre	este es mi hermano, lo describiría como hombre.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	27
3	3	0.014017625711858273	6914	este	este es mi hermano, lo describiría como este.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	26
4	4	0.011321751400828362	10106	hitler	este es mi hermano, lo describiría como Hitler.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	25
5	5	0.01060524396598339	107	¡	este es mi hermano, lo describiría como ¡.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	Fe	24
6	6	0.01058201678097248	14345	algo	este es mi hermano, lo describiría como algo.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	23
7	7	0.010278764180839062	16103	hermano	este es mi hermano, lo describiría como hermano.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	22
8	8	0.009997696615755558	8950	padre	este es mi hermano, lo describiría como padre.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	21
9	9	0.009548302739858627	7488	uno	este es mi hermano, lo describiría como uno.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	20
10	10	0.007768284063786268	8931	yo	este es mi hermano, lo describiría como yo.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	19
11	11	0.0077285910956561565	11590	esto	este es mi hermano, lo describiría como esto.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	18
12	12	0.006975195370614529	6885	ser	este es mi hermano, lo describiría como ser.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VSN	17
13	13	0.00692619988694787	8663	así	este es mi hermano, lo describiría como así.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	16
14	14	0.006917515303939581	113	«	este es mi hermano, lo describiría como «.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	15
15	15	0.00658739497885108	8316	todo	este es mi hermano, lo describiría como todo.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	14
16	16	0.006521312985569239	11787	hijo	este es mi hermano, lo describiría como hijo.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	13
17	17	0.006354644428938627	18878	humano	este es mi hermano, lo describiría como humano.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	12
18	18	0.006190492771565914	47657	alguien	este es mi hermano, lo describiría como alguien.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	11
19	19	0.00593585753813386	13614	cristo	este es mi hermano, lo describiría como Cristo.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	10
20	20	0.005631191190332174	6579	un	este es mi hermano, lo describiría como un.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DI	9
21	21	0.005251686554402113	26592	niño	este es mi hermano, lo describiría como niño.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	8
22	22	0.00492269080132246	16242	decir	este es mi hermano, lo describiría como decir.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VMN	7
23	23	0.0048631043173372746	10415	ellos	este es mi hermano, lo describiría como ellos.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	6
24	24	0.0047653308138251305	10180	medio	este es mi hermano, lo describiría como medio.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	5
25	25	0.004697692580521107	10483	madre	este es mi hermano, lo describiría como madre.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	4
26	26	0.004646277986466885	10694	otro	este es mi hermano, lo describiría como otro.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	3
27	27	0.004592948593199253	8474	tanto	este es mi hermano, lo describiría como tanto.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	RG	2
28	28	0.004442139063030481	6735	si	este es mi hermano, lo describiría como si.	este es mi hermano, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	CS	1
0	0	0.06178642809391022	9370	él	este es mi abuelo, lo describiría como él.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PP	29
1	1	0.06053026393055916	8933	tal	este es mi abuelo, lo describiría como tal.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PD	28
2	2	0.023931384086608887	6914	este	este es mi abuelo, lo describiría como este.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	DD	27
3	3	0.020388511940836906	14673	hombre	este es mi abuelo, lo describiría como hombre.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	26
4	4	0.012442214414477348	18878	humano	este es mi abuelo, lo describiría como humano.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	AQ	25
5	5	0.010863184928894043	26592	niño	este es mi abuelo, lo describiría como niño.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	24
6	6	0.010550269857048988	8950	padre	este es mi abuelo, lo describiría como padre.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	23
7	7	0.00966690294444561	6885	ser	este es mi abuelo, lo describiría como ser.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	VSN	22
8	8	0.008631491102278233	11787	hijo	este es mi abuelo, lo describiría como hijo.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	21
9	9	0.008366704918444157	13614	cristo	este es mi abuelo, lo describiría como Cristo.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	20
10	10	0.007197142578661442	7488	uno	este es mi abuelo, lo describiría como uno.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	19
11	11	0.006929283961653709	10694	otro	este es mi abuelo, lo describiría como otro.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	18
12	12	0.006037621293216944	47657	alguien	este es mi abuelo, lo describiría como alguien.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	17
13	13	0.005862669087946415	10483	madre	este es mi abuelo, lo describiría como madre.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	NC	16
14	14	0.005291600711643696	8316	todo	este es mi abuelo, lo describiría como todo.	este es mi abuelo, lo describiría como [MASK].	amine/bert-base-5lang-cased	male	PI	15
