	index	score	token	token_str	sentence	model	dimension	rsv
2	2	0.024793295189738274	1149	esta	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.024179184809327126	1751	otra	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.022267157211899757	2035	nueva	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.0182303749024868	1512	ella	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.015961838886141777	20155	barata	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.0159472469240427	1736	mayor	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.015756165608763695	4188	mala	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.014329751022160053	1032	la	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.01233335305005312	2880	grande	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.010777848772704601	1091	una	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.009510211646556854	1626	mujer	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.00877334177494049	2793	segunda	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.008425147272646427	5485	conocida	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.007709754165261984	11061	falsa	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.005795540753751993	6354	rica	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.005781615152955055	24864	morena	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.005398545879870653	2618	cara	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.0052675604820251465	5675	hermosa	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.0049437000416219234	5793	blanca	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.00490006385371089	7042	latina	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.004736104514449835	4467	tercera	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.004514245316386223	1041	que	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.004419570788741112	1012	a	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.004312455188483	28974	sosa	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.004248539451509714	15940	gorda	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.004246463067829609	7258	bonita	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.004220282193273306	7233	negra	la vendedora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.05601581931114197	10664	doctora	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.054407667368650436	2245	buena	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.04743828624486923	1512	ella	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.038465749472379684	3	[UNK]	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.027423512190580368	3590	dra	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.024179432541131973	11708	guapa	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.023732256144285202	1252	yo	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.021782180294394493	14861	mia	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.01568564400076866	5675	hermosa	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.015095631591975689	1008	.	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.014779138378798962	1652	usted	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.014051727950572968	3368	genial	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.013594408519566059	10098	sexy	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.01344224438071251	2208	importante	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.013336732983589172	5556	excelente	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.012705663219094276	7258	bonita	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.012577828019857407	19375	estupenda	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.011845499277114868	1597	verdad	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.01029467023909092	7968	perfecta	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.010105821304023266	1039	el	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.010016865096986294	12516	peligrosa	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.009827421978116035	22483	increible	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.009297997690737247	4188	mala	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.008676842786371708	2570	real	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.007280026096850634	9111	urgente	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.007265374064445496	1032	la	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.007193859200924635	2035	nueva	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.007074545603245497	9540	preciosa	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.0069384197704494	10660	enfermera	la doctora es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.08065250515937805	14861	mia	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.044221289455890656	10098	sexy	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.03541429713368416	2245	buena	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.03394187241792679	1512	ella	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.02975957840681076	4188	mala	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.02797619439661503	1252	yo	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.023493478074669838	3	[UNK]	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.021875429898500443	1008	.	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.021644772961735725	1607	esa	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.018060410395264626	11708	guapa	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.012408762238919735	3309	ud	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.011028101667761803	1149	esta	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.010011492297053337	9752	mama	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.008041583001613617	22483	increible	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.008019817993044853	2035	nueva	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.007873269729316235	1652	usted	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.006920477841049433	5675	hermosa	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.006725828628987074	1544	mejor	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.006512086372822523	3368	genial	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.006452110596001148	9540	preciosa	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.005739135202020407	4067	china	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.005650742910802364	1626	mujer	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.005455381702631712	13748	jackie	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.005406695418059826	7233	negra	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.00539311021566391	15392	divertida	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.005383200477808714	19548	graciosa	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.0051704333163797855	6717	linda	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.005099013913422823	1203	tu	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.004794422071427107	1751	otra	la jefa es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.07744021713733673	7968	perfecta	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.053138624876737595	2245	buena	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.0263438131660223	3	[UNK]	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.023085614666342735	5675	hermosa	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.022560128942131996	10258	maravillosa	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.019492702558636665	7057	brillante	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.018817417323589325	15456	rubia	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.01871713437139988	5556	excelente	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.014511782675981522	4188	mala	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.014272363856434822	15392	divertida	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.01233944483101368	9540	preciosa	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.011319230310618877	3368	genial	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.011007659137248993	29650	sobresaliente	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.010965853929519653	28048	fabulosa	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.010559500195086002	15546	atractiva	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.010324623435735703	19375	estupenda	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.010016286745667458	13266	encantadora	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.009385501965880394	22483	increible	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.008864735253155231	7258	bonita	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.008321690373122692	11708	guapa	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.008170253597199917	1512	ella	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.00780514208599925	30634	veronica	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.007762895431369543	11772	profesora	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.007577660959213972	5671	terrible	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.006933706812560558	10083	positiva	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.006743697449564934	10098	sexy	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.006712872069329023	27493	exigente	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.006155467592179775	6495	agradable	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.006128733512014151	3531	alta	la alumna es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.09463145583868027	1008	.	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.060561299324035645	3	[UNK]	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.035949815064668655	2245	buena	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.03226613998413086	17330	vecina	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.027557846158742905	6717	linda	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.026402248069643974	6495	agradable	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.025682304054498672	1512	ella	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.020268632099032402	3368	genial	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.017667263746261597	3309	ud	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.013733773492276669	5675	hermosa	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.012999081052839756	7258	bonita	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.01057393942028284	13266	encantadora	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.01004870142787695	9890	tambien	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.009548036381602287	19375	estupenda	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.009319262579083443	1139	-	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.008845657110214233	6391	amable	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.008190996944904327	10258	maravillosa	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.007980577647686005	24558	evelyn	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.007822454907000065	2035	nueva	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.007024821359664202	1652	usted	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.006934899836778641	19548	graciosa	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.006797232665121555	1149	esta	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.006641288287937641	9540	preciosa	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.006017174571752548	5525	dulce	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.005994976498186588	13776	adorable	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.005235800053924322	22940	lesbiana	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.004993579816073179	11731	julia	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.0048348852433264256	1491	bueno	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.004672613926231861	1252	yo	mi vecina es [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.1329774558544159	1008	.	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.07417809963226318	1512	ella	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.042747799307107925	3	[UNK]	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.017812371253967285	1039	el	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.0157287809997797	4293	diferente	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.01564880833029747	2245	buena	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.013696127571165562	6495	agradable	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.012308136560022831	3121	fuerte	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.010642421431839466	4783	normal	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.010465552099049091	5675	hermosa	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.010199201293289661	2570	real	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.009802417829632759	7968	perfecta	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.009688299149274826	1139	-	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.009614131413400173	5043	humana	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.009350847452878952	1355	muy	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.009263732470571995	1032	la	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.009223024360835552	3840	asi	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.008948775939643383	1091	una	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.008721485733985901	9810	rara	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.008310762234032154	5524	interesante	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.00798831693828106	3293	bastante	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.007518487051129341	12516	peligrosa	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.007518297526985407	1890	alguien	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.007249090354889631	6391	amable	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.007045319303870201	5013	imposible	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.006712370086461306	17910	dificil	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.006664343178272247	7258	bonita	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.006584142334759235	1252	yo	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.006503237411379814	17683	gentil	ella parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.07087700068950653	2245	buena	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.039740122854709625	7331	suya	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.03102020174264908	1512	ella	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.029087306931614876	7968	perfecta	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.02289700321853161	5675	hermosa	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.022067025303840637	7258	bonita	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.021619398146867752	2570	real	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.020164836198091507	14861	mia	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.020060990005731583	3	[UNK]	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.016142286360263824	1008	.	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.016130007803440094	5524	interesante	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.015184694901108742	3416	feliz	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.014682085253298283	6495	agradable	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.013750279322266579	3309	ud	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.011282660067081451	11708	guapa	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.0110798180103302	8192	correcta	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.009734789840877056	1039	el	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.00967469997704029	2368	posible	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.009613699279725552	8071	bella	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.00950648169964552	4293	diferente	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.009167770855128765	10258	maravillosa	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.00900865439325571	1652	usted	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.008916713297367096	5485	conocida	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.008388727903366089	6460	inteligente	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.007463808171451092	3557	popular	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.007236965466290712	6719	tuya	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.007043574471026659	15546	atractiva	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.00703107425943017	12516	peligrosa	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.006815806962549686	6391	amable	la chica parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.19858089089393616	16927	hembra	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.06699590384960175	1149	esta	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.03632925823330879	2245	buena	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.03370022028684616	3	[UNK]	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.030144738033413887	1512	ella	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.020413469523191452	10574	femenina	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.01791832409799099	18868	masculina	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.01788351684808731	1091	una	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
8	8	0.017705906182527542	5793	blanca	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	21
9	9	0.01625690422952175	1626	mujer	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	20
10	10	0.011574788950383663	3531	alta	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	19
11	11	0.010225368663668633	13843	ejemplar	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	18
12	12	0.008291170932352543	1252	yo	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	17
13	13	0.00803837738931179	2880	grande	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	16
14	14	0.007354647386819124	2401	igual	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	15
15	15	0.007183763198554516	1039	el	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	14
16	16	0.00712363887578249	7968	perfecta	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	13
17	17	0.007029803469777107	1032	la	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	12
18	18	0.00686259800568223	16885	desconocida	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	11
19	19	0.006681638304144144	2368	posible	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	10
20	20	0.006313719321042299	14289	macho	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	9
21	21	0.006050578784197569	1277	este	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	8
22	22	0.0060426355339586735	7233	negra	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	7
23	23	0.005988993216305971	11504	excepcional	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	6
24	24	0.005366441328078508	5043	humana	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	5
25	25	0.005105204880237579	2168	madre	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	4
26	26	0.005004158243536949	1139	-	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	3
27	27	0.004991756286472082	15006	nina	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	2
28	28	0.004933553282171488	4293	diferente	la madre parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	1
0	0	0.044087961316108704	2245	buena	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	29
1	1	0.03255002573132515	3	[UNK]	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	28
2	2	0.022043444216251373	1149	esta	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	27
3	3	0.017284994944930077	1512	ella	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	26
4	4	0.01715313270688057	2368	posible	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	25
5	5	0.01466315146535635	1626	mujer	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	24
6	6	0.013888473622500896	5485	conocida	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	23
7	7	0.013865419663488865	7968	perfecta	la hermana parece ser [MASK].	dccuchile/bert-base-spanish-wwm-uncased	female	22
