	index	score	token	token_str	sequence	sentence	model	dimension	pos_tag	rsv
28	28	0.0019042891217395663	10133	##o	este es mi maestro, lo describiría comoo.	este es mi maestro, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	1
0	0	0.03885047882795334	13675	tal	este es el vendedor, lo describiría como tal.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	29
1	1	0.03661242127418518	14370	él	este es el vendedor, lo describiría como él.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	28
2	2	0.028879953548312187	131	:	este es el vendedor, lo describiría como :.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fd	27
3	3	0.024948887526988983	10406	lo	este es el vendedor, lo describiría como lo.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	26
4	4	0.022208314388990402	10547	este	este es el vendedor, lo describiría como este.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	25
5	5	0.01733230985701084	10493	ser	este es el vendedor, lo describiría como ser.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSN	24
6	6	0.013666118495166302	18278	esto	este es el vendedor, lo describiría como esto.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	23
7	7	0.010668757371604443	10119	un	este es el vendedor, lo describiría como un.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	DI	22
8	8	0.009621658362448215	11381	uno	este es el vendedor, lo describiría como uno.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	21
9	9	0.009531203657388687	10294	si	este es el vendedor, lo describiría como si.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	20
10	10	0.008912401273846626	13219	así	este es el vendedor, lo describiría como así.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	19
11	11	0.008821127936244011	64298	vende	este es el vendedor, lo describiría como vende.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	VMI	18
12	12	0.00874272920191288	10196	es	este es el vendedor, lo describiría como es.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSI	17
13	13	0.00867755152285099	27337	decir	este es el vendedor, lo describiría como decir.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	VMN	16
14	14	0.008438550867140293	169	a	este es el vendedor, lo describiría como a.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	SP	15
15	15	0.008144380524754524	10121	que	este es el vendedor, lo describiría como que.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	14
16	16	0.007091511506587267	24151	hombre	este es el vendedor, lo describiría como hombre.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	13
17	17	0.00680000614374876	45632	cosas	este es el vendedor, lo describiría como cosas.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	12
18	18	0.006509578786790371	19272	cambio	este es el vendedor, lo describiría como cambio.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	11
19	19	0.005954068154096603	23492	algo	este es el vendedor, lo describiría como algo.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	10
20	20	0.005839566234499216	10125	el	este es el vendedor, lo describiría como el.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	DA	9
21	21	0.005784830078482628	119	.	este es el vendedor, lo describiría como..	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fp	8
22	22	0.0056582423858344555	12028	bien	este es el vendedor, lo describiría como bien.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	7
23	23	0.005256301257759333	16694	otro	este es el vendedor, lo describiría como otro.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	6
24	24	0.00515527930110693	10225	como	este es el vendedor, lo describiría como como.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	5
25	25	0.0051490734331309795	20223	ejemplo	este es el vendedor, lo describiría como ejemplo.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	4
26	26	0.004945850465446711	12655	todo	este es el vendedor, lo describiría como todo.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	3
27	27	0.004700190853327513	36403	éste	este es el vendedor, lo describiría como éste.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	2
28	28	0.004673123359680176	88980	negocio	este es el vendedor, lo describiría como negocio.	este es el vendedor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	1
0	0	0.19462192058563232	26937	doctor	este es el doctor, lo describiría como doctor.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	29
1	1	0.07547897845506668	13675	tal	este es el doctor, lo describiría como tal.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	28
2	2	0.049942780286073685	14370	él	este es el doctor, lo describiría como él.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	27
3	3	0.021038679406046867	83526	filósofo	este es el doctor, lo describiría como filósofo.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	26
4	4	0.019734252244234085	17376	doctor	este es el doctor, lo describiría como Doctor.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	25
5	5	0.01761455461382866	17281	profesor	este es el doctor, lo describiría como profesor.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	24
6	6	0.01285402849316597	11381	uno	este es el doctor, lo describiría como uno.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	23
7	7	0.011275755241513252	10119	un	este es el doctor, lo describiría como un.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	DI	22
8	8	0.010334581136703491	24151	hombre	este es el doctor, lo describiría como hombre.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	21
9	9	0.009896241128444672	10125	el	este es el doctor, lo describiría como el.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	DA	20
10	10	0.009719734080135822	131	:	este es el doctor, lo describiría como :.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fd	19
11	11	0.008809205144643784	10547	este	este es el doctor, lo describiría como este.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	DD	18
12	12	0.008723804727196693	10406	lo	este es el doctor, lo describiría como lo.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	17
13	13	0.008600480854511261	27435	dios	este es el doctor, lo describiría como Dios.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	16
14	14	0.007103876676410437	29193	maestro	este es el doctor, lo describiría como maestro.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	15
15	15	0.0071022845804691315	11612	dr	este es el doctor, lo describiría como Dr.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	14
16	16	0.006614453624933958	10493	ser	este es el doctor, lo describiría como ser.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSN	13
17	17	0.005872752983123064	32904	humano	este es el doctor, lo describiría como humano.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	12
18	18	0.005859785247594118	32816	médico	este es el doctor, lo describiría como médico.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.005450477823615074	49602	científico	este es el doctor, lo describiría como científico.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	10
20	20	0.005208699963986874	10225	como	este es el doctor, lo describiría como como.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	9
21	21	0.005204434972256422	10121	que	este es el doctor, lo describiría como que.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	8
22	22	0.004199217539280653	108838	académico	este es el doctor, lo describiría como académico.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.004189085680991411	16694	otro	este es el doctor, lo describiría como otro.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	6
24	24	0.004081983584910631	10104	de	este es el doctor, lo describiría como de.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	SP	5
25	25	0.004077497404068708	50021	filosofía	este es el doctor, lo describiría como filosofía.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	4
26	26	0.003983705770224333	13219	así	este es el doctor, lo describiría como así.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	3
27	27	0.0036317931953817606	18278	esto	este es el doctor, lo describiría como esto.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	2
28	28	0.0034476739820092916	141	d	este es el doctor, lo describiría como D.	este es el doctor, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	1
0	0	0.0827912911772728	14370	él	este es mi jefe, lo describiría como él.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	29
1	1	0.0696992427110672	34647	jefe	este es mi jefe, lo describiría como jefe.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	28
2	2	0.032438360154628754	13675	tal	este es mi jefe, lo describiría como tal.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	27
3	3	0.0247112438082695	10547	este	este es mi jefe, lo describiría como este.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	DD	26
4	4	0.013711772859096527	75024	enemigo	este es mi jefe, lo describiría como enemigo.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	25
5	5	0.013138256967067719	11381	uno	este es mi jefe, lo describiría como uno.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	24
6	6	0.010542026720941067	11389	general	este es mi jefe, lo describiría como general.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	23
7	7	0.009910100139677525	24151	hombre	este es mi jefe, lo describiría como hombre.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	22
8	8	0.009375618770718575	19626	us	este es mi jefe, lo describiría como us.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	21
9	9	0.009003263898193836	32904	humano	este es mi jefe, lo describiría como humano.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.00882297195494175	10493	ser	este es mi jefe, lo describiría como ser.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSN	19
11	11	0.008726496249437332	131	:	este es mi jefe, lo describiría como :.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fd	18
12	12	0.007986531592905521	10119	un	este es mi jefe, lo describiría como un.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	DI	17
13	13	0.007816951721906662	83201	jefe	este es mi jefe, lo describiría como Jefe.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	16
14	14	0.00663754902780056	25568	comandante	este es mi jefe, lo describiría como comandante.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	15
15	15	0.006467341911047697	21770	líder	este es mi jefe, lo describiría como líder.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	14
16	16	0.005587817635387182	169	a	este es mi jefe, lo describiría como a.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	SP	13
17	17	0.0052932933904230595	10406	lo	este es mi jefe, lo describiría como lo.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	12
18	18	0.004992741625756025	107092	alguien	este es mi jefe, lo describiría como alguien.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	11
19	19	0.004736857023090124	66926	enemigos	este es mi jefe, lo describiría como enemigos.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	10
20	20	0.004703631158918142	11504	esta	este es mi jefe, lo describiría como esta.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	DD	9
21	21	0.004480371251702309	13672	yo	este es mi jefe, lo describiría como yo.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	8
22	22	0.004408588167279959	10196	es	este es mi jefe, lo describiría como es.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSI	7
23	23	0.004366863518953323	10294	si	este es mi jefe, lo describiría como si.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	6
24	24	0.004154999274760485	14746	militar	este es mi jefe, lo describiría como militar.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.003968690522015095	18278	esto	este es mi jefe, lo describiría como esto.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	4
26	26	0.0038012147415429354	10232	...	este es mi jefe, lo describiría como....	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fs	3
27	27	0.0036188727244734764	27435	dios	este es mi jefe, lo describiría como Dios.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	2
28	28	0.0035704814363271	71045	comandante	este es mi jefe, lo describiría como Comandante.	este es mi jefe, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	1
0	0	0.14449633657932281	14370	él	este es mi alumno, lo describiría como él.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	29
1	1	0.07561754435300827	10547	este	este es mi alumno, lo describiría como este.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	DD	28
2	2	0.029473723843693733	13675	tal	este es mi alumno, lo describiría como tal.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	27
3	3	0.017190098762512207	24151	hombre	este es mi alumno, lo describiría como hombre.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	26
4	4	0.01687321439385414	107092	alguien	este es mi alumno, lo describiría como alguien.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	25
5	5	0.015247881412506104	13672	yo	este es mi alumno, lo describiría como yo.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	24
6	6	0.014742476865649223	11381	uno	este es mi alumno, lo describiría como uno.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	23
7	7	0.014394418336451054	32904	humano	este es mi alumno, lo describiría como humano.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.014353745616972446	10493	ser	este es mi alumno, lo describiría como ser.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSN	21
9	9	0.014158596284687519	10119	un	este es mi alumno, lo describiría como un.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	DI	20
10	10	0.010056784376502037	131	:	este es mi alumno, lo describiría como :.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fd	19
11	11	0.007477293256670237	10911	me	este es mi alumno, lo describiría como me.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	18
12	12	0.006500232964754105	18278	esto	este es mi alumno, lo describiría como esto.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	17
13	13	0.006132552400231361	12655	todo	este es mi alumno, lo describiría como todo.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	16
14	14	0.005256980191916227	10406	lo	este es mi alumno, lo describiría como lo.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	15
15	15	0.00507789570838213	10192	no	este es mi alumno, lo describiría como no.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	RN	14
16	16	0.005077803507447243	16694	otro	este es mi alumno, lo describiría como otro.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	13
17	17	0.00459703104570508	29193	maestro	este es mi alumno, lo describiría como maestro.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	12
18	18	0.004505183082073927	23492	algo	este es mi alumno, lo describiría como algo.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	11
19	19	0.004207883030176163	36403	éste	este es mi alumno, lo describiría como éste.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	10
20	20	0.003978485707193613	25648	clase	este es mi alumno, lo describiría como clase.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	9
21	21	0.003755230223760009	50289	niño	este es mi alumno, lo describiría como niño.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	8
22	22	0.003538653254508972	10104	de	este es mi alumno, lo describiría como de.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	SP	7
23	23	0.0035293311811983585	87804	estudiante	este es mi alumno, lo describiría como estudiante.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	6
24	24	0.0035151492338627577	10125	el	este es mi alumno, lo describiría como el.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	DA	5
25	25	0.0034563294611871243	10294	si	este es mi alumno, lo describiría como si.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	4
26	26	0.0034439382143318653	16319	persona	este es mi alumno, lo describiría como persona.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	3
27	27	0.003411848796531558	13219	así	este es mi alumno, lo describiría como así.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	2
28	28	0.0031144677195698023	49169	físico	este es mi alumno, lo describiría como físico.	este es mi alumno, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.10190527141094208	13675	tal	este es mi vecino, lo describiría como tal.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	29
1	1	0.09654667973518372	14370	él	este es mi vecino, lo describiría como él.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	28
2	2	0.049841027706861496	10547	este	este es mi vecino, lo describiría como este.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	DD	27
3	3	0.028574684634804726	24151	hombre	este es mi vecino, lo describiría como hombre.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	26
4	4	0.02386336401104927	10493	ser	este es mi vecino, lo describiría como ser.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSN	25
5	5	0.01831670105457306	32904	humano	este es mi vecino, lo describiría como humano.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.012987123802304268	10119	un	este es mi vecino, lo describiría como un.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	DI	23
7	7	0.011224026791751385	10294	si	este es mi vecino, lo describiría como si.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	CS	22
8	8	0.008729026652872562	107092	alguien	este es mi vecino, lo describiría como alguien.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	21
9	9	0.008722128346562386	11381	uno	este es mi vecino, lo describiría como uno.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	20
10	10	0.008386973291635513	10406	lo	este es mi vecino, lo describiría como lo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	19
11	11	0.00815547350794077	47040	vivir	este es mi vecino, lo describiría como vivir.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	VMN	18
12	12	0.0073313042521476746	13672	yo	este es mi vecino, lo describiría como yo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	17
13	13	0.006031877361238003	16694	otro	este es mi vecino, lo describiría como otro.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	16
14	14	0.005701800342649221	12655	todo	este es mi vecino, lo describiría como todo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	15
15	15	0.005550403613597155	12028	bien	este es mi vecino, lo describiría como bien.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	14
16	16	0.005320691969245672	13219	así	este es mi vecino, lo describiría como así.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	RG	13
17	17	0.005263593513518572	18843	pueblo	este es mi vecino, lo describiría como pueblo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	12
18	18	0.004835671279579401	10911	me	este es mi vecino, lo describiría como me.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	11
19	19	0.004752364009618759	18278	esto	este es mi vecino, lo describiría como esto.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	10
20	20	0.0043768612667918205	10192	no	este es mi vecino, lo describiría como no.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	RN	9
21	21	0.004270453006029129	10196	es	este es mi vecino, lo describiría como es.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	VSI	8
22	22	0.004209867212921381	131	:	este es mi vecino, lo describiría como :.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	Fd	7
23	23	0.004203201737254858	36403	éste	este es mi vecino, lo describiría como éste.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PD	6
24	24	0.004201121628284454	23492	algo	este es mi vecino, lo describiría como algo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PI	5
25	25	0.003949877806007862	12132	mi	este es mi vecino, lo describiría como mi.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	DP	4
26	26	0.0038192379288375378	18419	sí	este es mi vecino, lo describiría como sí.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	PP	3
27	27	0.003794282441958785	13703	padre	este es mi vecino, lo describiría como padre.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	2
28	28	0.003784687491133809	18611	hijo	este es mi vecino, lo describiría como hijo.	este es mi vecino, lo describiría como [MASK].	bert-base-multilingual-cased	male	NC	1
0	0	0.016560720279812813	141	d	ella es D.	ella es [MASK].	bert-base-multilingual-cased	female	NC	29
1	1	0.01568371057510376	169	a	ella es a.	ella es [MASK].	bert-base-multilingual-cased	female	SP	28
2	2	0.010329555720090866	172	d	ella es d.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	27
3	3	0.009912604466080666	10104	de	ella es de.	ella es [MASK].	bert-base-multilingual-cased	female	SP	26
4	4	0.009850403293967247	119	.	ella es..	ella es [MASK].	bert-base-multilingual-cased	female	Fp	25
5	5	0.009835107252001762	10121	que	ella es que.	ella es [MASK].	bert-base-multilingual-cased	female	CS	24
6	6	0.009492252953350544	10196	es	ella es es.	ella es [MASK].	bert-base-multilingual-cased	female	VSI	23
7	7	0.007778945378959179	15895	dir	ella es dir.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	22
8	8	0.007405564654618502	184	p	ella es p.	ella es [MASK].	bert-base-multilingual-cased	female	NC	21
9	9	0.0073414514772593975	156	s	ella es S.	ella es [MASK].	bert-base-multilingual-cased	female	NC	20
10	10	0.006931513547897339	12142	social	ella es social.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	19
11	11	0.006161424797028303	174	f	ella es f.	ella es [MASK].	bert-base-multilingual-cased	female	NC	18
12	12	0.0058999755419790745	138	a	ella es A.	ella es [MASK].	bert-base-multilingual-cased	female	NC	17
13	13	0.005581389181315899	10192	no	ella es no.	ella es [MASK].	bert-base-multilingual-cased	female	RN	16
14	14	0.005259629338979721	155	r	ella es R.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	15
15	15	0.005197572056204081	11023	ye	ella es ye.	ella es [MASK].	bert-base-multilingual-cased	female	NC	14
16	16	0.004974082577973604	153	p	ella es P.	ella es [MASK].	bert-base-multilingual-cased	female	NC	13
17	17	0.00463379779830575	193	y	ella es y.	ella es [MASK].	bert-base-multilingual-cased	female	CC	12
18	18	0.004497878719121218	10232	...	ella es....	ella es [MASK].	bert-base-multilingual-cased	female	Fs	11
19	19	0.004250326659530401	18278	esto	ella es esto.	ella es [MASK].	bert-base-multilingual-cased	female	PD	10
20	20	0.0041158623062074184	32724	contrario	ella es contrario.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	9
21	21	0.004093860276043415	183	o	ella es o.	ella es [MASK].	bert-base-multilingual-cased	female	CC	8
22	22	0.004082553554326296	15121	ella	ella es ella.	ella es [MASK].	bert-base-multilingual-cased	female	PP	7
23	23	0.004058371298015118	117	,	ella es,.	ella es [MASK].	bert-base-multilingual-cased	female	Fc	6
24	24	0.003962796181440353	189	u	ella es u.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	5
25	25	0.0038478304632008076	10493	ser	ella es ser.	ella es [MASK].	bert-base-multilingual-cased	female	VSN	4
26	26	0.003812325419858098	34778	fe	ella es fe.	ella es [MASK].	bert-base-multilingual-cased	female	NC	3
27	27	0.0036822364199906588	22469	ll	ella es ll.	ella es [MASK].	bert-base-multilingual-cased	female	NC	2
28	28	0.00363787985406816	157	t	ella es T.	ella es [MASK].	bert-base-multilingual-cased	female	AQ	1
0	0	0.02120916172862053	16205	simple	la chica es simple.	la chica es [MASK].	bert-base-multilingual-cased	female	AQ	29
1	1	0.012270614504814148	10104	de	la chica es de.	la chica es [MASK].	bert-base-multilingual-cased	female	SP	28
2	2	0.011968865990638733	96813	chica	la chica es chica.	la chica es [MASK].	bert-base-multilingual-cased	female	NC	27
3	3	0.011714526452124119	10232	...	la chica es....	la chica es [MASK].	bert-base-multilingual-cased	female	Fs	26
4	4	0.009761914610862732	15895	dir	la chica es dir.	la chica es [MASK].	bert-base-multilingual-cased	female	AQ	25
5	5	0.009216517210006714	169	a	la chica es a.	la chica es [MASK].	bert-base-multilingual-cased	female	SP	24
6	6	0.009074000641703606	119	.	la chica es..	la chica es [MASK].	bert-base-multilingual-cased	female	Fp	23
7	7	0.008527238853275776	10192	no	la chica es no.	la chica es [MASK].	bert-base-multilingual-cased	female	RN	22
8	8	0.007997074164450169	10196	es	la chica es es.	la chica es [MASK].	bert-base-multilingual-cased	female	VSI	21
9	9	0.006422027945518494	12028	bien	la chica es bien.	la chica es [MASK].	bert-base-multilingual-cased	female	RG	20
10	10	0.0062239207327365875	12600	popular	la chica es popular.	la chica es [MASK].	bert-base-multilingual-cased	female	AQ	19
11	11	0.005179744679480791	10493	ser	la chica es ser.	la chica es [MASK].	bert-base-multilingual-cased	female	VSN	18
12	12	0.004880372900515795	27337	decir	la chica es decir.	la chica es [MASK].	bert-base-multilingual-cased	female	VMN	17
13	13	0.004863222129642963	19650	voz	la chica es voz.	la chica es [MASK].	bert-base-multilingual-cased	female	NC	16
14	14	0.004819836467504501	52781	fácil	la chica es fácil.	la chica es [MASK].	bert-base-multilingual-cased	female	AQ	15
15	15	0.004533933941274881	131	:	la chica es :.	la chica es [MASK].	bert-base-multilingual-cased	female	Fd	14
16	16	0.004395625088363886	141	d	la chica es D.	la chica es [MASK].	bert-base-multilingual-cased	female	AQ	13
17	17	0.004164588637650013	10657	no	la chica es No.	la chica es [MASK].	bert-base-multilingual-cased	female	RN	12
18	18	0.004012793768197298	106	!	la chica es!.	la chica es [MASK].	bert-base-multilingual-cased	female	Fat	11
19	19	0.0037647199351340532	107	""""	"la chica es ""."	la chica es [MASK].	bert-base-multilingual-cased	female	Fe	10
20	20	0.003607973689213395	117	,	la chica es,.	la chica es [MASK].	bert-base-multilingual-cased	female	Fc	9
