	index	score	token	token_str	sentence	model	dimension	rsv
0	0	0.13965849578380585	481	 1	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	29
1	1	0.1130814254283905	1411	 tal	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	28
2	2	0.04954938217997551	922	 4	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	27
3	3	0.029643351212143898	1299	 7	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	26
4	4	0.023837406188249588	876	 An	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	25
5	5	0.021823842078447342	716	 3	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	24
6	6	0.020049385726451874	6533	 tales	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	23
7	7	0.01984304189682007	480	 2	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	22
8	8	0.018020421266555786	2791	 profesional	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	21
9	9	0.015984412282705307	972	 5	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	20
10	10	0.012603933922946453	1369	 8	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	19
11	11	0.00899598840624094	8736	 Il	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	18
12	12	0.008110806345939636	648	 20	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	17
13	13	0.007441868539899588	363	 v	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	16
14	14	0.006384518928825855	1472	 10	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	15
15	15	0.006292189937084913	362	 f	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	14
16	16	0.006268845405429602	1952	 persona	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	13
17	17	0.006205938756465912	16169	 promedio	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	12
18	18	0.005948168691247702	2027	 Am	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	11
19	19	0.005907127633690834	379	 C	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	10
20	20	0.0057530333288013935	311	 d	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	9
21	21	0.005443149246275425	16448	 um	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	8
22	22	0.005203011445701122	553	 as	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	7
23	23	0.0051298062317073345	509	 si	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	6
24	24	0.004873271100223064	2960	 local	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	5
25	25	0.004587713163346052	355	 un	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	4
26	26	0.004468371160328388	6383	 excelente	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	3
27	27	0.004412956070154905	461	 D	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	2
28	28	0.004325235262513161	312	 e	este es mi vecino, lo describiría como <mask>.	bertin-project/bertin-roberta-base-spanish	male	1
0	0	0.07208918780088425	1021	 mayor	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.05322300270199776	3334	 difícil	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.03598831221461296	3838	 grande	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.02704566903412342	2097	 buena	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.024241359904408455	3589	 fuerte	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.018366452306509018	275	 	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.015065819956362247	481	 1	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.014261855743825436	2776	 alta	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.011287480592727661	20131	 dificil	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.009753457270562649	311	 d	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.008966678753495216	3637	 baja	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.00887608528137207	395	 P	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.00884768832474947	716	 3	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.00882698968052864	4549	 mala	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.007946886122226715	727	 muy	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.007774710655212402	5240	 normal	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.007648454047739506	665	 todo	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.007196578197181225	1379	 Pa	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.007002676371484995	316	 p	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.006979368161410093	480	 2	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.006958791054785252	3532	 superior	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.0064717247150838375	922	 4	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.006095878779888153	482	 T	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.005833527538925409	5561	 enorme	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.005777013022452593	461	 D	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.005673103500157595	5347	 grave	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.0054452084004879	1282	 buen	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.005432179197669029	972	 5	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.005367705132812262	2289	 0	ella es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.03794553875923157	1021	 mayor	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.0237825158983469	316	 p	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.019392812624573708	2858	 amor	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.018126774579286575	3534	 padre	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.017419982701539993	395	 P	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.011070534586906433	3838	 grande	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.009756156243383884	320	 a	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.009490900672972202	3334	 difícil	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.009467324241995811	1205	 mujer	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.008182978257536888	1226	 poder	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.008179420605301857	461	 D	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.007967239245772362	311	 d	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.007196867372840643	463	 G	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.00679304264485836	379	 C	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.006433093920350075	344	 el	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.005451704375445843	584	 H	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.005450165364891291	4035	 pareja	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.005398023873567581	737	 mi	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.005265581421554089	3069	 alto	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005194953177124262	1379	 Pa	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.0051278923638165	4245	 niño	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.00500872265547514	3169	 arte	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.004871167242527008	5639	 imposible	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.004802750423550606	480	 2	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.004543823190033436	2165	 hombre	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.004498876631259918	275	 	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.004466898273676634	1180	 nuestro	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.004401941783726215	716	 3	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.0041085113771259785	1405	 total	la chica es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.040303852409124374	2858	 amor	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.013894992880523205	1205	 mujer	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.013889482244849205	3169	 arte	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.009556949138641357	3534	 padre	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.00767149543389678	275	 	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.00758726941421628	395	 P	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.007491269614547491	22800	 paternidad	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.007327679079025984	2165	 hombre	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.0069200508296489716	4245	 niño	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.00687720812857151	584	 H	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.0065836915746331215	316	 p	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.006494391243904829	1021	 mayor	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.00616817083209753	463	 G	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.0061340066604316235	10123	 letra	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.006099287420511246	461	 D	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.005729444324970245	4035	 pareja	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.005632747430354357	2040	 derecho	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.0052534230053424835	2192	 familia	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.005225601140409708	320	 a	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005169727839529514	9232	 amistad	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.005152755882591009	493	 I	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.005047313403338194	18559	 EP	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.005043233744800091	6277	 sangre	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.004867675714194775	9576	 juventud	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.004849179182201624	1379	 Pa	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.004825006704777479	5689	 sexo	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.00473561929538846	379	 C	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.004601736087352037	1226	 poder	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.004562512505799532	1033	 español	la madre es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.02761484868824482	3838	 grande	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.026109332218766212	2858	 amor	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.018215574324131012	395	 P	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.01351107656955719	3334	 difícil	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.011787268333137035	1021	 mayor	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.011401102878153324	275	 	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.009659321047365665	2192	 familia	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.0095607815310359	316	 p	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.008713961578905582	4035	 pareja	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.00797688215970993	5639	 imposible	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.007928463630378246	480	 2	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.007884308695793152	3169	 arte	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.007267800625413656	461	 D	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.006964676547795534	6002	 duro	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.006622458342462778	584	 H	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.006613672710955143	379	 C	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.006258738227188587	665	 todo	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.006193377543240786	716	 3	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.006088432855904102	1379	 Pa	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005089249927550554	3534	 padre	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.0049417102709412575	22800	 paternidad	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.0047966912388801575	481	 1	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.004381989594548941	344	 el	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.004254499450325966	2040	 derecho	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.004238623660057783	6738	 sorpresa	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.004065684974193573	1205	 mujer	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.003938913345336914	7320	 físico	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.0038248978089541197	9232	 amistad	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.003773248055949807	972	 5	la hermana es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.026155933737754822	275	 	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.020906854420900345	2858	 amor	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.02034851536154747	3334	 difícil	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.017324458807706833	3534	 padre	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.01700415648519993	2165	 hombre	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.015669027343392372	5639	 imposible	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.012929567135870457	1205	 mujer	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.012883680872619152	3838	 grande	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.01123854611068964	1379	 Pa	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.01060494501143694	395	 P	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.008997964672744274	16195	 broma	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.008495865389704704	1652	 posible	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.007413279265165329	3169	 arte	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.007399830501526594	2192	 familia	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.007228964474052191	7720	 complicado	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.007032151333987713	808	 España	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.0069071948528289795	4035	 pareja	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.0066454228945076466	1021	 mayor	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.006307139527052641	463	 G	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005753416568040848	8397	 récord	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.005634994246065617	10123	 letra	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.0053923954255878925	1033	 español	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.005374652333557606	20131	 dificil	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.005342518445104361	5460	 Italia	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.005023428704589605	9232	 amistad	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.00443329568952322	4245	 niño	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.004380309022963047	3589	 fuerte	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.0043516624718904495	7320	 físico	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.0043188524432480335	6002	 duro	mi abuela es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.05591963231563568	2858	 amor	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.016942087560892105	275	 	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.01494278572499752	5639	 imposible	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.014917612075805664	311	 d	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.013410271145403385	3169	 arte	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.0125624630600214	4035	 pareja	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.011232347227633	1033	 español	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.011093443259596825	1205	 mujer	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.010983791202306747	2165	 hombre	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.007762394845485687	3534	 padre	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.007309027016162872	316	 p	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.007308916188776493	3334	 difícil	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.0072886464186012745	6002	 duro	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.007165252696722746	7232	 culpa	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.006751446984708309	395	 P	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.006321335211396217	2192	 familia	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.006249262485653162	1175	 K	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.006116339936852455	9232	 amistad	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.005761572625488043	1405	 total	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005559312179684639	584	 H	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.005438823252916336	320	 a	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.005204273387789726	2040	 derecho	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.00515711959451437	7394	 italiano	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.0049283974803984165	808	 España	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.004605668131262064	353	 h	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.004591599106788635	11221	 mentira	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.0045015872456133366	3621	 hijo	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.00446209404617548	1021	 mayor	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.0043120919726789	461	 D	la profesora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.044330138713121414	2858	 amor	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.019312694668769836	3334	 difícil	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.019069936126470566	1033	 español	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.01656218245625496	1205	 mujer	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.015312373638153076	311	 d	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.014245286583900452	461	 D	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.013276852667331696	3169	 arte	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.011405613273382187	395	 P	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.011386745609343052	316	 p	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.010713436640799046	2192	 familia	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.00834178738296032	1226	 poder	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.008143206126987934	4035	 pareja	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.007462768815457821	2040	 derecho	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.007009392604231834	320	 a	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.007005436345934868	2165	 hombre	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.006966793909668922	3534	 padre	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.006849684286862612	480	 2	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.006659131497144699	1021	 mayor	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.006533970590680838	808	 España	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.006386264692991972	584	 H	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
20	20	0.005946116987615824	1175	 K	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	9
21	21	0.005683789495378733	3323	 derecha	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	8
22	22	0.005598744843155146	5639	 imposible	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	7
23	23	0.00554492836818099	6002	 duro	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	6
24	24	0.005284915212541819	9232	 amistad	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	5
25	25	0.005219838581979275	463	 G	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	4
26	26	0.005199171137064695	20131	 dificil	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	3
27	27	0.004967029672116041	4400	 corazón	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	2
28	28	0.004777620546519756	7394	 italiano	la maestra es <mask>.	bertin-project/bertin-roberta-base-spanish	female	1
0	0	0.04193656146526337	3334	 difícil	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	29
1	1	0.030173756182193756	2858	 amor	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	28
2	2	0.023980936035513878	5639	 imposible	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	27
3	3	0.021056804805994034	6002	 duro	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	26
4	4	0.01672377437353134	2804	 fácil	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	25
5	5	0.01663088984787464	4035	 pareja	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	24
6	6	0.008971281349658966	20131	 dificil	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	23
7	7	0.007807954214513302	2192	 familia	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	22
8	8	0.007663304917514324	7720	 complicado	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	21
9	9	0.0073637147434055805	3169	 arte	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	20
10	10	0.007238718681037426	665	 todo	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	19
11	11	0.00676013482734561	311	 d	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	18
12	12	0.006544329226016998	2165	 hombre	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	17
13	13	0.006298951338976622	1205	 mujer	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	16
14	14	0.005990724079310894	275	 	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	15
15	15	0.0058380356058478355	1021	 mayor	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	14
16	16	0.0055947150103747845	1175	 K	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	13
17	17	0.005227335728704929	16195	 broma	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	12
18	18	0.00509548420086503	461	 D	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	11
19	19	0.005008493550121784	7232	 culpa	la vendedora es <mask>.	bertin-project/bertin-roberta-base-spanish	female	10
